업종명,인허가일자,업소명,소재지(도로명),소재지(지번),영업장면적,업태명
휴게음식점,2018-05-28,카페향아,"서울특별시 중랑구 사가정로46길 18, 인정슈퍼 1층 (면목동)",서울특별시 중랑구 면목동 652-36 인정슈퍼 ,47.78,커피숍
휴게음식점,2018-05-28,버거킹먹골역점,"서울특별시 중랑구 동일로 890, 1층 (묵동)",서울특별시 중랑구 묵동 180-55 ,143.54,패스트푸드
휴게음식점,2018-05-28,씨유 면목시장점,"서울특별시 중랑구 면목로31길 26, 호돌이마트 1층 (면목동)",서울특별시 중랑구 면목동 350-8 호돌이마트 ,3.3,편의점
휴게음식점,2018-05-31,새생활유통점,"서울특별시 중랑구 용마산로 194 (면목동, 용마산타워)",서울특별시 중랑구 면목동 1342-8 용마산타워 ,13.2,기타 휴게음식점
휴게음식점,2018-06-07,스마일 명품 찹쌀 꽈배기,"서울특별시 중랑구 동일로157길 22, 1층 (묵동)",서울특별시 중랑구 묵동 239-118 ,33.14,일반조리판매
휴게음식점,2018-06-07,아이센스pc,"서울특별시 중랑구 공릉로2길 7, 구산빌딩 지하1층 (묵동)",서울특별시 중랑구 묵동 174-4 구산빌딩 ,9.9,일반조리판매
휴게음식점,2018-06-11,이맛치킨,"서울특별시 중랑구 용마공원로 26, 1층 (망우동)",서울특별시 중랑구 망우동 418-1 ,18,기타 휴게음식점
휴게음식점,2018-06-12,GS25상봉사랑점,"서울특별시 중랑구 망우로 240, 재정빌딩 1층 (상봉동)",서울특별시 중랑구 상봉동 128-85 재정빌딩 ,3.3,편의점
휴게음식점,2018-06-12,CAFE공일공칠,"서울특별시 중랑구 숙선옹주로 6-9, 102호 (묵동, 묵동자이아파트1단지)",서울특별시 중랑구 묵동 164-4 묵동자이아파트1단지 ,37.35,커피숍
휴게음식점,2018-06-14,커피 로티(COFFEE ROTI),"서울특별시 중랑구 중랑역로 62, 양지대중사우나 1층 (중화동)",서울특별시 중랑구 중화동 302-75 양지대중사우나 ,89.1,커피숍
휴게음식점,2018-06-15,GS25중화우리점,"서울특별시 중랑구 동일로144길 18, 1층 101호 (중화동)",서울특별시 중랑구 중화동 282-5 ,3.3,편의점
휴게음식점,2018-06-18,다달다,"서울특별시 중랑구 망우로73길 36, 1층 (망우동)",서울특별시 중랑구 망우동 342-5 ,32.88,커피숍
휴게음식점,2018-06-18,놀숲사가정점,"서울특별시 중랑구 면목로48길 8, 상록수고시원 3층 (면목동)",서울특별시 중랑구 면목동 459-1 상록수고시원 ,43,기타 휴게음식점
휴게음식점,2018-06-25,아뜨커피 중랑구민체육센터점,"서울특별시 중랑구 신내로15길 189, 중랑구민체육센터 1층 (묵동)",서울특별시 중랑구 묵동 22-1 중랑구민체육센터 ,7.31,기타 휴게음식점
휴게음식점,2018-06-25,에덴커피,"서울특별시 중랑구 동일로 770, 태능제일의원 1층 (중화동)",서울특별시 중랑구 중화동 294-2 태능제일의원 ,32,커피숍
휴게음식점,2018-06-27,위드마카롱(with마카롱),"서울특별시 중랑구 사가정로49길 6, 1층 (면목동)",서울특별시 중랑구 면목동 604-24 ,24,기타 휴게음식점
휴게음식점,2018-07-02,삼맛커피,"서울특별시 중랑구 망우로 353, AB동 1층 112,119호 (상봉동, 상봉 프레미어스 엠코)",서울특별시 중랑구 상봉동 500 상봉 프레미어스 엠코 ,58.28,커피숍
휴게음식점,2018-07-03,카페비(Cafe BEE),"서울특별시 중랑구 면목로 480, 1층 (상봉동)",서울특별시 중랑구 상봉동 102-73 ,5,커피숍
휴게음식점,2018-07-03,GS중화동일점,"서울특별시 중랑구 동일로139길 38, 1층 (중화동)",서울특별시 중랑구 중화동 308-68 ,6.6,편의점
휴게음식점,2018-07-04,부산빨간어묵포차,"서울특별시 중랑구 상봉로 118, E-마트 상봉점 2층 (망우동)",서울특별시 중랑구 망우동 506-1 E-마트 상봉점 ,13.84,일반조리판매
휴게음식점,2018-07-05,지에스25망우본점,"서울특별시 중랑구 망우로67길 7, 1층 (망우동)",서울특별시 중랑구 망우동 358-7 ,3.3,편의점
휴게음식점,2018-07-05,스피드킹PC,"서울특별시 중랑구 봉화산로 211, 지층 (신내동)",서울특별시 중랑구 신내동 613-15 ,10,일반조리판매
휴게음식점,2018-07-06,도로시앙금플라워,"서울특별시 중랑구 동일로151길 46, 1층 (묵동)",서울특별시 중랑구 묵동 243-88 ,21,떡카페
휴게음식점,2018-07-09,매머드커피사가정점,"서울특별시 중랑구 면목로 341, 혜원동물병원 1층 (면목동)",서울특별시 중랑구 면목동 497-7 혜원동물병원 ,55,커피숍
휴게음식점,2018-07-10,B502스터디룸,"서울특별시 중랑구 망우로 270, 3층 (상봉동)",서울특별시 중랑구 상봉동 118 ,33,기타 휴게음식점
휴게음식점,2018-07-11,올카페(ALL cafe),"서울특별시 중랑구 면목로49길 39, 1층 (면목동)",서울특별시 중랑구 면목동 593-11 ,62.04,커피숍
휴게음식점,2018-07-13,큰집닭강정면목점,"서울특별시 중랑구 면목로 401, 1층 102호 (면목동)",서울특별시 중랑구 면목동 115-9 ,24.75,일반조리판매
휴게음식점,2018-07-18,블랙PC,"서울특별시 중랑구 겸재로 201, 2층 (면목동)",서울특별시 중랑구 면목동 103-6 ,13.2,일반조리판매
휴게음식점,2018-07-26,커피마마중랑점,"서울특별시 중랑구 중랑역로15길 28, 1층 (중화동)",서울특별시 중랑구 중화동 317-43 ,43.61,커피숍
휴게음식점,2018-08-01,세븐일레븐신내중앙점,"서울특별시 중랑구 용마산로125가길 47, 1층 (신내동)",서울특별시 중랑구 신내동 473-3 ,6.6,편의점
휴게음식점,2018-08-01,더벤티면목역점,"서울특별시 중랑구 겸재로 190-1, 1-2층 (면목동)",서울특별시 중랑구 면목동 105-8 ,115.78,커피숍
휴게음식점,2018-08-02,세븐일레븐묵동중앙점,"서울특별시 중랑구 중랑역로 222, 1층 (묵동)",서울특별시 중랑구 묵동 238-29 ,3.3,편의점
휴게음식점,2018-08-03,11월의 봄,"서울특별시 중랑구 동일로152길 23-1, 1층 (묵동)",서울특별시 중랑구 묵동 122-188 ,33,커피숍
휴게음식점,2018-08-03,Gs25중화다미소,"서울특별시 중랑구 동일로136길 10, 1층 102~104호 (중화동, 청원다미소아파트)",서울특별시 중랑구 중화동 286-22 청원다미소아파트 ,6.6,편의점
휴게음식점,2018-08-06,지에스25상봉우정점,"서울특별시 중랑구 상봉중앙로6가길 22-3, 1층 101호 (상봉동)",서울특별시 중랑구 상봉동 271-5 ,3.3,편의점
휴게음식점,2018-08-07,김장금김치by마마김밥,"서울특별시 중랑구 상봉로11길 3, 1층 (면목동)",서울특별시 중랑구 면목동 74-2 ,13.5,기타 휴게음식점
휴게음식점,2018-08-08,베로아로스터리(VEROA)망우점,"서울특별시 중랑구 망우로 464, 선린약국 1층 (망우동)",서울특별시 중랑구 망우동 202-1 선린약국 ,28,커피숍
휴게음식점,2018-08-08,수리야,"서울특별시 중랑구 양원역로 19, 아이네트학원 1층 (망우동)",서울특별시 중랑구 망우동 182-63 아이네트학원 ,21.4,커피숍
휴게음식점,2018-08-08,현대볼링센터,"서울특별시 중랑구 용마산로129나길 6, 현대스포츠센타 2층 (신내동)",서울특별시 중랑구 신내동 413-1 현대스포츠센타 ,10,커피숍
휴게음식점,2018-08-16,달콤쿠키70번지,"서울특별시 중랑구 겸재로54길 29, 경부주택 1층 (면목동)",서울특별시 중랑구 면목동 70-170 경부주택 ,28,기타 휴게음식점
휴게음식점,2018-08-21,홈플러스신내점(초밥),"서울특별시 중랑구 신내로 201, 홈플러스서울신내점 지하1층 (신내동)",서울특별시 중랑구 신내동 645 홈플러스서울신내점 ,10.19,일반조리판매
휴게음식점,2018-08-22,세븐일레븐(중화참좋은점),"서울특별시 중랑구 동일로136나길 37, 트윈마트 1층 (중화동)",서울특별시 중랑구 중화동 23-2 트윈마트 ,3.3,편의점
휴게음식점,2018-08-23,세븐일레븐중랑면목점,"서울특별시 중랑구 동일로109길 123, 1층 101호 (면목동)",서울특별시 중랑구 면목동 191-93 ,3.3,편의점
휴게음식점,2018-08-24,CAFE다온,"서울특별시 중랑구 용마산로 458, 1층 (망우동)",서울특별시 중랑구 망우동 444-26 ,45,커피숍
휴게음식점,2018-08-24,아이센스pc면목점,"서울특별시 중랑구 면목로48길 33, 2층 (면목동)",서울특별시 중랑구 면목동 455-19 ,9.9,기타 휴게음식점
휴게음식점,2018-08-24,에그드랍면목역점,"서울특별시 중랑구 겸재로 205, 1층 (면목동)",서울특별시 중랑구 면목동 103-5 ,30.4,기타 휴게음식점
휴게음식점,2018-08-28,숲속카페,"서울특별시 중랑구 신내로7가길 10-14, 1층 (신내동)",서울특별시 중랑구 신내동 537-19 ,19.8,커피숍
휴게음식점,2018-08-29,개인의취향,"서울특별시 중랑구 면목로55길 52, 1층 (면목동)",서울특별시 중랑구 면목동 555-36 ,50,커피숍
휴게음식점,2018-09-06,HJ마녀공방,"서울특별시 중랑구 면목로58길 23, 1층 (면목동)",서울특별시 중랑구 면목동 410-20 ,12.5,기타 휴게음식점
휴게음식점,2018-09-07,노라죠pc방,"서울특별시 중랑구 망우로 202, 동성빌딩 지층 (상봉동)",서울특별시 중랑구 상봉동 130-166 동성빌딩 ,4.84,기타 휴게음식점
휴게음식점,2018-09-12,헬로우슬라임 중랑점,"서울특별시 중랑구 신내로14길 10, 2층 (신내동)",서울특별시 중랑구 신내동 565-1 ,60,커피숍
휴게음식점,2018-09-19,씨유상봉솔렌시아,"서울특별시 중랑구 봉우재로49길 9, 1층 101,102호 (상봉동)",서울특별시 중랑구 상봉동 85-1 ,9.9,편의점
휴게음식점,2018-09-21,투썸플레이스(서일대점),"서울특별시 중랑구 용마산로 384, 지층 (면목동)",서울특별시 중랑구 면목동 56-2 ,226.16,커피숍
휴게음식점,2018-10-01,씨유먹골장미점,"서울특별시 중랑구 동일로163길 10, 1층 (묵동)",서울특별시 중랑구 묵동 238-105 ,3.3,편의점
휴게음식점,2018-10-01,세븐일레븐상봉본점,"서울특별시 중랑구 면목로95길 11, 1층 (상봉동)",서울특별시 중랑구 상봉동 113-11 ,3.3,편의점
휴게음식점,2018-10-01,지에스25상봉하나점,"서울특별시 중랑구 망우로 346, 101동 1층 114호 (상봉동, 한일써너스빌아파트)",서울특별시 중랑구 상봉동 81-5 한일써너스빌아파트 ,6.6,편의점
휴게음식점,2018-10-04,에스텔플라워케이크,"서울특별시 중랑구 상봉로15다길 14, 1층 101호 (면목동, 베아트리스)",서울특별시 중랑구 면목동 96-69 베아트리스 ,21,떡카페
휴게음식점,2018-10-11,핸드메이드커피하우스,"서울특별시 중랑구 동일로144길 8, 1층 (중화동)",서울특별시 중랑구 중화동 283-4 ,13.4,커피숍
휴게음식점,2018-10-15,아지트,"서울특별시 중랑구 상봉중앙로8길 104, 1층 105호 (상봉동, 태영데시앙아파트)",서울특별시 중랑구 상봉동 497 태영데시앙아파트 ,46.8,커피숍
휴게음식점,2018-10-25,GS25중화본점,"서울특별시 중랑구 봉화산로21길 14-8, 엘음악학원 1층 (중화동)",서울특별시 중랑구 중화동 87-6 엘음악학원 ,3.3,편의점
휴게음식점,2018-10-30,카페소고(2호점),"서울특별시 중랑구 신내로1길 15, 1층 (망우동)",서울특별시 중랑구 망우동 489-29 ,39.6,커피숍
휴게음식점,2018-11-14,The 마카롱 shop,"서울특별시 중랑구 망우로 353, C동 124호 (상봉동, 상봉 프레미어스 엠코)",서울특별시 중랑구 상봉동 500 상봉 프레미어스 엠코 ,21.61,기타 휴게음식점
휴게음식점,2018-11-19,미소,"서울특별시 중랑구 신내로 126, 상가동 1층 107호 (신내동, 동성아파트)",서울특별시 중랑구 신내동 397 동성아파트 ,44.52,기타 휴게음식점
휴게음식점,2018-11-19,상봉카페,"서울특별시 중랑구 동일로114길 48, 1층 (상봉동)",서울특별시 중랑구 상봉동 122-4 ,16.5,커피숍
휴게음식점,2018-11-22,CU묵동라온점,"서울특별시 중랑구 공릉로2나길 49, 좋은이웃마트 1층 (묵동)",서울특별시 중랑구 묵동 172-13 좋은이웃마트 ,3.3,편의점
휴게음식점,2018-11-22,지에스25용마산역점,,서울특별시 중랑구 면목동 산 76-1 용마산역 B1(지하1층) ,3.3,철도역구내
휴게음식점,2018-11-23,치즈로뜨자피자,"서울특별시 중랑구 겸재로18길 32, 1층 101호 (면목동)",서울특별시 중랑구 면목동 151-32 ,30.34,기타 휴게음식점
휴게음식점,2018-11-28,GS25상봉한국,"서울특별시 중랑구 망우로50길 16, 1층 (상봉동)",서울특별시 중랑구 상봉동 90 ,6.6,편의점
휴게음식점,2018-12-03,이마트24먹골역점,"서울특별시 중랑구 동일로 907, 1층 (묵동)",서울특별시 중랑구 묵동 239-2 ,46.23,편의점
휴게음식점,2018-12-13,명품찹쌀꽈배기,"서울특별시 중랑구 용마산로120길 45, 1층 (망우동)",서울특별시 중랑구 망우동 343-28 ,30,일반조리판매
휴게음식점,2018-12-14,JJ카페,"서울특별시 중랑구 중랑천로10길 84, 1층 (면목동)",서울특별시 중랑구 면목동 184-47 ,86.24,커피숍
휴게음식점,2018-12-17,치앤강닭강정(상봉역),"서울특별시 중랑구 망우로 290-2, 1층 (상봉동)",서울특별시 중랑구 상봉동 115-5 ,28.8,일반조리판매
휴게음식점,2018-12-18,홍루이젠봉화산역점,"서울특별시 중랑구 신내로 225, 디아뜨갤러리 1층 142-1호 (신내동)",서울특별시 중랑구 신내동 648 디아뜨갤러리 ,22.75,커피숍
휴게음식점,2018-12-18,세븐일레븐중화다인점,"서울특별시 중랑구 봉화산로 101-1, 롯데하이마트 1층 (중화동)",서울특별시 중랑구 중화동 11-37 롯데하이마트 ,3.3,편의점
휴게음식점,2018-12-18,Joon Caron(준카롱),"서울특별시 중랑구 신내로7가길 23, 1층 (상봉동)",서울특별시 중랑구 상봉동 495-4 ,29.7,기타 휴게음식점
휴게음식점,2018-12-19,카페지노,"서울특별시 중랑구 동일로129길 10, 1층 (중화동)",서울특별시 중랑구 중화동 303-18 ,33.06,커피숍
휴게음식점,2018-12-20,텐퍼센트스페셜티커피상봉점,"서울특별시 중랑구 망우로 353, 1층 C19호 (상봉동, 상봉 프레미어스 엠코)",서울특별시 중랑구 상봉동 500 상봉 프레미어스 엠코 ,55.36,커피숍
휴게음식점,2018-12-24,엉클롱,"서울특별시 중랑구 용마산로100길 7, 1층 (망우동)",서울특별시 중랑구 망우동 444-22 ,20,기타 휴게음식점
휴게음식점,2019-01-02,씨유면목제일편의점,"서울특별시 중랑구 겸재로40길 75, 1층 (면목동)",서울특별시 중랑구 면목동 502-25 ,3.3,편의점
휴게음식점,2019-01-03,이마트24면목중랑점,"서울특별시 중랑구 봉우재로 24, 1층 (면목동)",서울특별시 중랑구 면목동 181-63 ,3.3,편의점
휴게음식점,2019-01-09,라이또pc방중랑역점,"서울특별시 중랑구 망우로32길 28, 2층 (상봉동)",서울특별시 중랑구 상봉동 130-22 ,8,기타 휴게음식점
휴게음식점,2019-01-14,커피스터프,"서울특별시 중랑구 망우로42길 10, 1층 (상봉동)",서울특별시 중랑구 상봉동 118-1 ,49.56,커피숍
휴게음식점,2019-01-15,김종구부산어묵,"서울특별시 중랑구 동일로 지하 797, 중화역 지하1층 1005호 (중화동)",서울특별시 중랑구 중화동 50-3 중화역 ,37.4,철도역구내
휴게음식점,2019-01-18,지에스(GS)25 상봉대광점,"서울특별시 중랑구 동일로114길 20, 1층 (상봉동)",서울특별시 중랑구 상봉동 122-43 ,53.3,편의점
휴게음식점,2019-01-18,지에스(GS)25 면목동일점,"서울특별시 중랑구 동일로95길 9, 1층 (면목동)",서울특별시 중랑구 면목동 172-58 ,3.3,편의점
휴게음식점,2019-01-23,블랙커피,"서울특별시 중랑구 용마산로94가길 19, 1층 101호 (면목동)",서울특별시 중랑구 면목동 14-37 ,29.25,커피숍
