시군명,상호명,업종명,소재지(도로명주소),우편번호,위도,경도,데이터기준일자
의정부시,길수학학원,학원-보습학원,경기도 의정부시 호암로236,11638,,,2020-09-04
의정부시,길잡이학원,학원-보습학원,경기도 의정부시 호동로 67,11631,,,2020-09-04
의정부시,김관순음악학원,회원제형태-학원,경기도 의정부시 능곡로 42,11746,,,2020-09-04
의정부시,김미미 도예 공방,학원-기타 교육기관,경기도 의정부시 동일로 216-21,11724,,,2020-09-04
의정부시,김민식 태권도아카데미,학원-예체능계학원 ,경기도 의정부시 신곡로 47,11729,,,2020-09-04
의정부시,김민정피아노전문학원,회원제형태-학원,경기도 의정부시 신곡로 45-20,11729,,,2020-09-04
의정부시,김상미수학학원,회원제형태-학원,경기도 의정부시 호동로 67 ,11631,37.727874,127.043206,2020-09-04
의정부시,김샘학원,회원제형태-학원,경기도 의정부시 용현로140,11808,37.739583,127.080817,2020-09-04
의정부시,김수영영어전문학원,학원-외국어학원,경기도 의정부시 추동로19번길 7,11740,,,2020-09-04
의정부시,김쌤수학,학원-기타 교육기관,경기도 의정부시 오목로 252,11813,,,2020-09-04
의정부시,김쌤영어교습소,학원-외국어학원,경기도 의정부시 평화로 196,11712,37.709353,127.048346,2020-09-04
의정부시,김애선 상담복지 연구소,학원-기타 교육기관,경기도 의정부시 녹양로 87 ,11608,37.757328,127.037335,2020-09-04
의정부시,김우성영어학원,회원제형태-학원,경기도 의정부시 동일로466번길 46,11738,,,2020-09-04
의정부시,김주호수학전문학원,학원-보습학원,경기도 의정부시 동일로454번길 33,11738,37.728601,127.06146,2020-09-04
의정부시,김현정개인과외교습,학원-기타 교육기관,경기도 의정부시 시민로 321,11782,,,2020-09-04
의정부시,꼬마작가들의감성놀이터미술교습소,학원-예체능계학원 ,경기도 의정부시 추동로108번길 5-9 ,11779,,,2020-09-04
의정부시,꼬피꿈(꼬마피아니스트의꿈)학원,학원-예체능계학원 ,경기도 의정부시 오목로 107,11808,37.737573,127.092563,2020-09-04
의정부시,꽁'스(s)영엉(잉글리시)교습소,회원제형태-학원,경기도 의정부시 용현로 111,11803,37.742378,127.088541,2020-09-04
의정부시,꾸망(의정부센터),학원-예체능계학원 ,경기도 의정부시 오목로 73,11810,37.735124,127.090396,2020-09-04
의정부시,꾸자액터스스튜디오연기학원,학원-예체능계학원 ,경기도 의정부시 평화로 552,11692,,,2020-09-04
의정부시,꾸자연기학원,학원-예체능계학원 ,경기도 의정부시 용현로154,11808,37.740401,127.092986,2020-09-04
의정부시,꿈그림터미술교습소,학원-예체능계학원 ,경기도 의정부시 신촌로6번길 29-11,11680,,,2020-09-04
의정부시,꿈꾸는 아뜰리에 미술교습소,학원-예체능계학원 ,경기도 의정부시 경의로193번길 12,11728,37.733819,127.056926,2020-09-04
의정부시,꿈꾸는 피카소 미술교습소,학원-예체능계학원 ,경기도 의정부시 능곡로 28,11746,,,2020-09-04
의정부시,꿈꾸는나무미술교습소,학원-예체능계학원 ,경기도 의정부시 호암로 252,11638,37.723012,127.044236,2020-09-04
의정부시,꿈나무 체육교실,학원-기타 교육기관,경기도 의정부시 회룡로 221,11734,37.726723,127.058452,2020-09-04
의정부시,꿈나무바둑교습소,학원-기타 교육기관,경기도 의정부시 외미로 95,11637,37.724517,127.045849,2020-09-04
의정부시,꿈앤선율음악학원,학원-예체능계학원 ,경기도 의정부시 장곡로596번길 15,11775,37.749183,127.069407,2020-09-04
의정부시,꿈을담는수학학원,학원-보습학원,경기도 의정부시 청사로5번길 8-17,11775,,,2020-09-04
의정부시,꿈이숲협동조합,학원-기타 교육기관,경기도 의정부시 평화로 360   ,11706,37.723865,127.04843,2020-09-04
의정부시,꿈이자라는음악학원,학원-예체능계학원 ,경기도 의정부시 비우로 110,11613,37.758125,127.039127,2020-09-04
의정부시,꿈트리공부방,학원-기타 교육기관,경기도 의정부시 용민로7번길 17,11784,,,2020-09-04
의정부시,나다움미술학원,학원-예체능계학원 ,경기도 의정부시 용현로105번길 45-30 ,11803,,,2020-09-04
의정부시,낙양검도관,학원-예체능계학원 ,경기도 의정부시 민락로 387,11770,,,2020-09-04
의정부시,남지영 수학과외,학원-기타 교육기관,경기도 의정부시 송양로 46,11812,,,2020-09-04
의정부시,네오독서실,학원-독서실,경기도 의정부시 동일로466번길 45,11738,,,2020-09-04
의정부시,넥스트영수전문학원,학원-보습학원,경기도 의정부시 오목로 217,11813,,,2020-09-04
의정부시,노래하는 크레용 의정부지사,학원-학습지 교육,경기도 의정부시 장곡로 240,11718,37.725337,127.05264,2020-09-04
의정부시,노벨독서실,학원-독서실,경기도 의정부시 용현로 163,11805,37.740639,127.094216,2020-09-04
의정부시,녹양경기태권도체육관,학원-예체능계학원 ,경기도 의정부시 체육로 304,11610,,,2020-09-04
의정부시,녹양라온학원,학원-보습학원,경기도 의정부시 진등로 6,11608,,,2020-09-04
의정부시,녹양비전이레학원,학원-보습학원,경기도 의정부시 진등로 20,11608,,,2020-09-04
의정부시,녹양아트앤하트,학원-예체능계학원 ,경기도 의정부시 진등로 22,11608,,,2020-09-04
의정부시,녹양이레학원,학원-보습학원,경기도 의정부시 진등로 19 ,11606,37.759613,127.031441,2020-09-04
의정부시,녹양해법수학교습소,회원제형태-학원,경기도 의정부시 녹양로62번길 12,11615,,,2020-09-04
의정부시,높은꿈자리음악학원,학원-예체능계학원 ,경기도 의정부시 추동로 43  ,11740,37.745486,127.058875,2020-09-04
의정부시,누리키즈체육교실,학원-기타 교육기관,경기도 의정부시 의정로52번길 18,11624,,,2020-09-04
의정부시,눈사람을 만든 크레파스 미술교습소,학원-예체능계학원 ,경기도 의정부시 동일로454번길43-7 ,11738,,,2020-09-04
의정부시,뉴센토라르일본어학원,학원-외국어학원,경기도 의정부시 회룡로 138,11704,37.721701,127.059476,2020-09-04
의정부시,뉴스타홈텔,학원-독서실,경기도 의정부시 신흥로 357,11683,,,2020-09-04
의정부시,뉴탑학원,학원-보습학원,경기도 의정부시 오목로 233,11813,37.746766,127.09979,2020-09-04
의정부시,늘사랑음악전문학원,학원-예체능계학원 ,경기도 의정부시 부용로95번길 10,11757,37.751346,127.068535,2020-09-04
의정부시,늘푸른음악학원,학원-예체능계학원 ,경기도 의정부시 진등로19번길 13 ,11606,,,2020-09-04
의정부시,늘품에듀 (Edu),학원-기타 교육기관,경기도 의정부시 부용로 174,11774,,,2020-09-04
의정부시,늘품태권도장,학원-예체능계학원 ,경기도 의정부시 추동로19번길 7 ,11740,,,2020-09-04
의정부시,다니엘캠퍼스학원,학원-보습학원,경기도 의정부시 부용로219번길 45 ,11772,37.750788,127.081958,2020-09-04
의정부시,다빈치미술전문학원,학원-예체능계학원 ,경기도 의정부시 부용로 95,11757,37.751094,127.068649,2020-09-04
의정부시,다온신곡음악교습소,학원-예체능계학원 ,경기도 의정부시 장곡로 514  ,11777,,,2020-09-04
의정부시,다온음악학원,학원-예체능계학원 ,경기도 의정부시 시민로 393,11784,37.734797,127.077731,2020-09-04
의정부시,닥터레드뮤직음악학원,학원-예체능계학원 ,경기도 의정부시 행복로 10,11695,37.739544,127.048626,2020-09-04
의정부시,닥터피앤알(P&R)영수학원,학원-보습학원,경기도 의정부시 녹양로 63 ,11614,,,2020-09-04
의정부시,달리미술교습소,학원-예체능계학원 ,경기도 의정부시 동일로454번길 47,11738,37.728573,127.062095,2020-09-04
의정부시,달빛소리피아노음악교습소,학원-예체능계학원 ,경기도 의정부시 장금로 50  209,11746,,,2020-09-04
의정부시,달콤한키즈피아노음악학원,학원-예체능계학원 ,경기도 의정부시 장곡로628번길 22,11775,37.749769,127.072681,2020-09-04
의정부시,담지가죽공예학원,학원-기능학원,경기도 의정부시 의정로 96,11623,,,2020-09-04
의정부시,대건합기도,학원-예체능계학원 ,경기도 의정부시 오목로 209,11813,37.745158,127.098913,2020-09-04
의정부시,대경독서실,학원-독서실,경기도 의정부시 평화로 274,11709,,,2020-09-04
의정부시,대길학원,학원-보습학원,경기도 의정부시 장곡로 626,11775,37.750309,127.072333,2020-09-04
의정부시,대동고시텔,학원-독서실,경기도 의정부시 태평로 42,11698,37.736209,127.050926,2020-09-04
의정부시,대동수학학원,학원-보습학원,경기도 의정부시 호암로 238,11638,37.721796,127.044736,2020-09-04
의정부시,대성태권도,학원-예체능계학원 ,경기도 의정부시 거북로4번길9,11760,37.750125,127.059706,2020-09-04
의정부시,대영학원,학원-보습학원,경기도 의정부시 동일로 576,11745,37.739738,127.058019,2020-09-04
의정부시,대장간미술학원,학원-예체능계학원 ,경기도 의정부시 체육로 249-8,11604,,,2020-09-04
의정부시,대치동 아이들,학원-보습학원,경기도 의정부시 오목로35번길 46,11789,37.734875,127.085651,2020-09-04
의정부시,대치청림학원,학원-보습학원,경기도 의정부시 회룡로 138,11704,37.721701,127.059476,2020-09-04
의정부시,대치퍼스트 수학학원,학원-보습학원,경기도 의정부시 천보로 59,11813,37.744455,127.094318,2020-09-04
의정부시,대치학원,학원-보습학원,경기도 의정부시 동일로454번길 43,11738,,,2020-09-04
의정부시,대하서예교습소,학원-예체능계학원 ,경기도 의정부시 진등로19번길 77,11606,37.759425,127.030628,2020-09-04
의정부시,대한경의유도관,학원-예체능계학원 ,경기도 의정부시 호국로 1430,11751,37.749539,127.060602,2020-09-04
의정부시,대한논리속독학원,회원제형태-학원,경기도 의정부시 효자로 1070 ,11803,37.743406,127.086205,2020-09-04
의정부시,대한예수교장로회생명샘교회,학원-기타 교육기관,경기도 의정부시 녹양로 103,11608,37.759676,127.034714,2020-09-04
의정부시,대한컴퓨터회계학원,회원제형태-학원,경기도 의정부시 시민로 126,11697,,,2020-09-04
의정부시,더 피아니스트 피아노교습소,학원-예체능계학원 ,경기도 의정부시 오목로 152  ,11806,37.740199,127.096369,2020-09-04
의정부시,더(The)아트미술교습소,학원-예체능계학원 ,경기도 의정부시 용현로105번길 26,11803,37.742378,127.088541,2020-09-04
의정부시,더그루독서실,학원-독서실,경기도 의정부시 용현로105번길 27,11803,,,2020-09-04
의정부시,더뮤직음악학원,학원-예체능계학원 ,경기도 의정부시 평화로168번길 11-4 ,11712,37.707167,127.049023,2020-09-04
의정부시,더베스트어학원,학원-외국어학원,경기도 의정부시 장곡로 598,11775,,,2020-09-04
의정부시,더블유(w)피아노음악교습소,학원-예체능계학원 ,경기도 의정부시 가능로49번길 35,11681,37.748261,127.03657,2020-09-04
의정부시,더블유(W)학원,학원-보습학원,경기도 의정부시 장곡로628번길 26 ,11775,37.749434,127.072539,2020-09-04
의정부시,더샵레지던스,학원-독서실,경기도 의정부시 평화로 400,11703,37.727345,127.048403,2020-09-04
의정부시,더샵피아노음악학원,학원-예체능계학원 ,경기도 의정부시 평화로 271-9,11708,,,2020-09-04
의정부시,더스터디수학교습소,회원제형태-학원,경기도 의정부시 동일로534번길 48 ,11735,37.735178,127.060705,2020-09-04
의정부시,더올림 홈스쿨,학원-기타 교육기관,경기도 의정부시 부용로 137,11756,,,2020-09-04
의정부시,더웨이 영어교습소,학원-외국어학원,경기도 의정부시 호국로1142번길 18,11621,37.741877,127.030641,2020-09-04
의정부시,더클래식음악학원,학원-예체능계학원 ,경기도 의정부시 신곡로 47,11729,,,2020-09-04
의정부시,더피아니스트 음악학원,학원-예체능계학원 ,경기도 의정부시 호암로 238,11638,,,2020-09-04
의정부시,더행복한 Beauty Academy,학원-기능학원,경기도 의정부시 시민로 80,11651,37.741625,127.050699,2020-09-04
의정부시,데이지영,학원-기타 교육기관,경기도 의정부시 경의로118번길 35,11699,,,2020-09-04
의정부시,도화 미술교습소,학원-예체능계학원 ,경기도 의정부시 오목로 209,11813,37.745208,127.098812,2020-09-04
의정부시,독강학원,학원-보습학원,경기도 의정부시 용민로 122,11808,37.739995,127.090627,2020-09-04
의정부시,독수리체육관,회원제형태-학원,경기도 의정부시 부용로 235,11772,37.747851,127.081399,2020-09-04
의정부시,"동성 ,극동 해법수학교습소",학원-보습학원,경기도 의정부시 추동로 45,11740,37.745486,127.058875,2020-09-04
의정부시,동성태권도,학원-예체능계학원 ,경기도 의정부시 신흥로 175,11654,,,2020-09-04
의정부시,동성태권도장,학원-예체능계학원 ,경기도 의정부시 추동로 32,11742,37.743512,127.059429,2020-09-04
의정부시,동현요양보호사교육원,학원-기능학원,경기도 의정부시 평화로 635,11686,,,2020-09-04
의정부시,두드림 음악학원,학원-예체능계학원 ,경기도 의정부시 녹양로 59,11614,37.756622,127.032715,2020-09-04
